258	11	2580	0
259	43	2580	0
260	27	2600	0
261	59	2600	0
262	11	2620	0
263	43	2620	0
264	27	2640	0
265	59	2640	0
266	11	2660	0
267	43	2660	0
268	27	2680	0
269	59	2680	0
270	11	2700	0
271	43	2700	0
272	27	2720	0
273	59	2720	0
274	11	2740	0
275	43	2740	0
276	27	2760	0
277	59	2760	0
278	11	2780	0
279	43	2780	0
280	27	2800	0
281	59	2800	0
282	11	2820	0
283	43	2820	0
284	27	2840	0
285	59	2840	0
286	11	2860	0
287	43	2860	0
288	27	2880	0
289	59	2880	0
290	11	2900	0
291	43	2900	0
292	27	2920	0
293	59	2920	0
294	11	2940	0
295	43	2940	0
296	27	2960	0
297	59	2960	0
298	11	2980	0
299	43	2980	0
300	27	3000	0
301	59	3000	0
302	11	3020	0
303	43	3020	0
304	27	3040	0
305	59	3040	0
306	11	3060	0
307	43	3060	0
308	27	3080	0
309	59	3080	0
310	11	3100	0
311	43	3100	0
312	27	3120	0
313	59	3120	0
314	11	3140	0
315	43	3140	0
316	27	3160	0
317	59	3160	0
318	11	3180	0
319	43	3180	0
320	27	3200	0
321	59	3200	0
322	11	3220	0
323	43	3220	0
324	27	3240	0
325	59	3240	0
326	11	3260	0
327	43	3260	0
328	27	3280	0
329	59	3280	0
330	11	3300	0
331	43	3300	0
332	27	3320	0
333	59	3320	0
334	11	3340	0
335	43	3340	0
336	27	3360	0
337	59	3360	0
338	11	3380	0
339	43	3380	0
340	27	3400	0
341	59	3400	0
342	11	3420	0
343	43	3420	0
344	27	3440	0
345	59	3440	0
346	11	3460	0
347	43	3460	0
348	27	3480	0
349	59	3480	0
350	11	3500	0
351	43	3500	0
352	27	3520	0
353	59	3520	0
354	11	3540	0
355	43	3540	0
356	27	3560	0
357	59	3560	0
358	11	3580	0
359	43	3580	0
360	27	3600	0
361	59	3600	0
362	11	3620	0
363	43	3620	0
364	27	3640	0
365	59	3640	0
366	11	3660	0
367	43	3660	0
368	27	3680	0
369	59	3680	0
370	11	3700	0
371	43	3700	0
372	27	3720	0
373	59	3720	0
374	11	3740	0
375	43	3740	0
376	27	3760	0
377	59	3760	0
378	11	3780	0
379	43	3780	0
380	27	3800	0
381	59	3800	0
382	11	3820	0
383	43	3820	0
